Last,First,Solo,Ast,Tot,TFL,tfl_yds,FF,FR,fr_yds,Int,int_yds,BrUp,Blkd,Sack,sack_yds,QH,GameID,Date,Home Team,Away Team,Home Score,Away Score,Texas Result,Link,Season
Breckyn,Hager,2,0,2,1.0,3,0,0,0,0.0,0.0,0,0,0,0,0,tulsa_texas_9_8_2018,2018-09-08,texas,tulsa,28.0,21.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11895,2018
Ta'Quon,Graham,2,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,tulsa_texas_9_8_2018,2018-09-08,texas,tulsa,28.0,21.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11895,2018
Montrell,Estell,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,tulsa_texas_9_8_2018,2018-09-08,texas,tulsa,28.0,21.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11895,2018
Marqez,Bimage,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,tulsa_texas_9_8_2018,2018-09-08,texas,tulsa,28.0,21.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11895,2018
Charle,Omenihu,0,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,tulsa_texas_9_8_2018,2018-09-08,texas,tulsa,28.0,21.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11895,2018
Chris,Nelson,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,tulsa_texas_9_8_2018,2018-09-08,texas,tulsa,28.0,21.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11895,2018
Jeff,McCulloch,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,tulsa_texas_9_8_2018,2018-09-08,texas,tulsa,28.0,21.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11895,2018
B.J.,Foster,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,tulsa_texas_9_8_2018,2018-09-08,texas,tulsa,28.0,21.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11895,2018
Brandon,Jones,6,3,9,2.0,5,0,0,0,0.0,0.0,0,0,0,0,0,usc_texas_9_15_2018,2018-09-15,texas,usc,37.0,14.0,Win,https://texassports.com/boxscore.aspx?id=11896&path=football,2018
Gary,Johnson,4,2,6,4.0,15,1,0,0,0.0,0.0,0,0,1.0,8,1,usc_texas_9_15_2018,2018-09-15,texas,usc,37.0,14.0,Win,https://texassports.com/boxscore.aspx?id=11896&path=football,2018
Kris,Boyd,5,0,5,0,0,0,0,0,1.0,0.0,1,0,0,0,0,usc_texas_9_15_2018,2018-09-15,texas,usc,37.0,14.0,Win,https://texassports.com/boxscore.aspx?id=11896&path=football,2018
Anthon,Wheeler,4,1,5,0.5,1,0,0,0,0.0,0.0,0,0,0,0,0,usc_texas_9_15_2018,2018-09-15,texas,usc,37.0,14.0,Win,https://texassports.com/boxscore.aspx?id=11896&path=football,2018
Davante,Davis,3,0,3,0,0,0,0,0,0.0,0.0,2,0,0,0,0,usc_texas_9_15_2018,2018-09-15,texas,usc,37.0,14.0,Win,https://texassports.com/boxscore.aspx?id=11896&path=football,2018
Josh,Thompson,3,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,usc_texas_9_15_2018,2018-09-15,texas,usc,37.0,14.0,Win,https://texassports.com/boxscore.aspx?id=11896&path=football,2018
Breckyn,Hager,0,3,3,0.5,1,0,0,0,0.0,0.0,0,0,0,0,1,usc_texas_9_15_2018,2018-09-15,texas,usc,37.0,14.0,Win,https://texassports.com/boxscore.aspx?id=11896&path=football,2018
Anthony,Cook,1,1,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,usc_texas_9_15_2018,2018-09-15,texas,usc,37.0,14.0,Win,https://texassports.com/boxscore.aspx?id=11896&path=football,2018
Caden,Sterns,1,1,2,0,0,0,0,0,0.0,0.0,1,1,0,0,0,usc_texas_9_15_2018,2018-09-15,texas,usc,37.0,14.0,Win,https://texassports.com/boxscore.aspx?id=11896&path=football,2018
Charle,Omenihu,2,0,2,1.0,10,1,0,0,0.0,0.0,0,0,1.0,10,1,usc_texas_9_15_2018,2018-09-15,texas,usc,37.0,14.0,Win,https://texassports.com/boxscore.aspx?id=11896&path=football,2018
Chris,Nelson,1,1,2,0.5,1,0,0,0,0.0,0.0,0,0,0,0,0,usc_texas_9_15_2018,2018-09-15,texas,usc,37.0,14.0,Win,https://texassports.com/boxscore.aspx?id=11896&path=football,2018
P.J.,Locke III,1,0,1,0,0,0,0,0,0.0,0.0,1,0,0,0,0,usc_texas_9_15_2018,2018-09-15,texas,usc,37.0,14.0,Win,https://texassports.com/boxscore.aspx?id=11896&path=football,2018
Chris,Brown,1,0,1,1.0,8,0,0,0,0.0,0.0,0,0,1.0,8,0,usc_texas_9_15_2018,2018-09-15,texas,usc,37.0,14.0,Win,https://texassports.com/boxscore.aspx?id=11896&path=football,2018
Jeff,McCulloch,1,0,1,1.0,6,0,0,0,0.0,0.0,0,0,0,0,0,usc_texas_9_15_2018,2018-09-15,texas,usc,37.0,14.0,Win,https://texassports.com/boxscore.aspx?id=11896&path=football,2018
B.J.,Foster,1,0,1,0,0,1,0,0,0.0,0.0,0,0,0,0,0,usc_texas_9_15_2018,2018-09-15,texas,usc,37.0,14.0,Win,https://texassports.com/boxscore.aspx?id=11896&path=football,2018
Joseph,Ossai,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,usc_texas_9_15_2018,2018-09-15,texas,usc,37.0,14.0,Win,https://texassports.com/boxscore.aspx?id=11896&path=football,2018
Ta'Quon,Graham,0,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,usc_texas_9_15_2018,2018-09-15,texas,usc,37.0,14.0,Win,https://texassports.com/boxscore.aspx?id=11896&path=football,2018
Malcolm,Roach,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,usc_texas_9_15_2018,2018-09-15,texas,usc,37.0,14.0,Win,https://texassports.com/boxscore.aspx?id=11896&path=football,2018
Gary,Johnson,6,5,11,1.0,4,0,0,0,0.0,0.0,0,0,0,0,0,tcu_texas_9_22_2018,2018-09-22,texas,tcu,31.0,16.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11897,2018
Brandon,Jones,7,3,10,0,0,0,1,0,1.0,7.0,0,0,0,0,1,tcu_texas_9_22_2018,2018-09-22,texas,tcu,31.0,16.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11897,2018
P.J.,Locke III,5,2,7,1.0,1,0,0,0,0.0,0.0,0,0,0,0,1,tcu_texas_9_22_2018,2018-09-22,texas,tcu,31.0,16.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11897,2018
Caden,Sterns,2,3,5,0,0,0,0,0,2.0,33.0,0,0,0,0,0,tcu_texas_9_22_2018,2018-09-22,texas,tcu,31.0,16.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11897,2018
Davante,Davis,5,0,5,0,0,0,0,0,0.0,0.0,2,0,0,0,0,tcu_texas_9_22_2018,2018-09-22,texas,tcu,31.0,16.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11897,2018
Anthon,Wheeler,2,3,5,0,0,0,0,0,0.0,0.0,0,0,0,0,1,tcu_texas_9_22_2018,2018-09-22,texas,tcu,31.0,16.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11897,2018
Chris,Nelson,3,2,5,2.0,3,0,0,0,0.0,0.0,0,0,0,0,0,tcu_texas_9_22_2018,2018-09-22,texas,tcu,31.0,16.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11897,2018
Kris,Boyd,2,1,3,0,0,0,0,0,0.0,0.0,3,0,0,0,0,tcu_texas_9_22_2018,2018-09-22,texas,tcu,31.0,16.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11897,2018
Jeff,McCulloch,1,2,3,1.0,7,0,0,0,0.0,0.0,0,0,0,0,0,tcu_texas_9_22_2018,2018-09-22,texas,tcu,31.0,16.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11897,2018
Gerald,Wilbon,2,1,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,tcu_texas_9_22_2018,2018-09-22,texas,tcu,31.0,16.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11897,2018
Chris,Brown,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,tcu_texas_9_22_2018,2018-09-22,texas,tcu,31.0,16.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11897,2018
Kyle,Porter,0,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,tcu_texas_9_22_2018,2018-09-22,texas,tcu,31.0,16.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11897,2018
Marqez,Bimage,1,0,1,0,0,1,0,0,0.0,0.0,0,0,0,0,0,tcu_texas_9_22_2018,2018-09-22,texas,tcu,31.0,16.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11897,2018
Camer,Townsend,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,tcu_texas_9_22_2018,2018-09-22,texas,tcu,31.0,16.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11897,2018
Breckyn,Hager,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,1,tcu_texas_9_22_2018,2018-09-22,texas,tcu,31.0,16.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11897,2018
Ta'Quon,Graham,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,tcu_texas_9_22_2018,2018-09-22,texas,tcu,31.0,16.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11897,2018
Charle,Omenihu,0,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,tcu_texas_9_22_2018,2018-09-22,texas,tcu,31.0,16.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11897,2018
Gary,Johnson,6,1,7,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansasstate_9_29_2018,2018-09-29,kansas state,texas,14.0,19.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11898,2018
P.J.,Locke III,5,1,6,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansasstate_9_29_2018,2018-09-29,kansas state,texas,14.0,19.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11898,2018
Brandon,Jones,5,1,6,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansasstate_9_29_2018,2018-09-29,kansas state,texas,14.0,19.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11898,2018
Charle,Omenihu,5,0,5,3.0,14,0,0,0,0.0,0.0,0,0,2.0,13,0,texas_kansasstate_9_29_2018,2018-09-29,kansas state,texas,14.0,19.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11898,2018
Kris,Boyd,4,0,4,0,0,0,0,0,0.0,0.0,1,0,0,0,0,texas_kansasstate_9_29_2018,2018-09-29,kansas state,texas,14.0,19.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11898,2018
Breckyn,Hager,3,1,4,1.0,8,1,0,0,0.0,0.0,1,0,1.0,8,1,texas_kansasstate_9_29_2018,2018-09-29,kansas state,texas,14.0,19.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11898,2018
Chris,Nelson,4,0,4,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansasstate_9_29_2018,2018-09-29,kansas state,texas,14.0,19.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11898,2018
Caden,Sterns,3,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansasstate_9_29_2018,2018-09-29,kansas state,texas,14.0,19.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11898,2018
Jeff,McCulloch,2,1,3,1.0,2,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansasstate_9_29_2018,2018-09-29,kansas state,texas,14.0,19.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11898,2018
Anthon,Wheeler,2,1,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansasstate_9_29_2018,2018-09-29,kansas state,texas,14.0,19.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11898,2018
Chris,Brown,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansasstate_9_29_2018,2018-09-29,kansas state,texas,14.0,19.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11898,2018
Davante,Davis,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansasstate_9_29_2018,2018-09-29,kansas state,texas,14.0,19.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11898,2018
Josh,Thompson,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansasstate_9_29_2018,2018-09-29,kansas state,texas,14.0,19.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11898,2018
Marqez,Bimage,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansasstate_9_29_2018,2018-09-29,kansas state,texas,14.0,19.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11898,2018
Joseph,Ossai,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansasstate_9_29_2018,2018-09-29,kansas state,texas,14.0,19.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11898,2018
TEAM,,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_kansasstate_9_29_2018,2018-09-29,kansas state,texas,14.0,19.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11898,2018
Brandon,Jones,5,4,9,0,0,0,0,0,1.0,19.0,0,0,0,0,0,texas_oklahoma_10_6_2018,2018-10-06,oklahoma,texas,45.0,48.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11899,2018
Caden,Sterns,6,1,7,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_oklahoma_10_6_2018,2018-10-06,oklahoma,texas,45.0,48.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11899,2018
P.J.,Locke III,4,2,6,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_oklahoma_10_6_2018,2018-10-06,oklahoma,texas,45.0,48.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11899,2018
B.J.,Foster,5,1,6,2.0,9,0,0,0,0.0,0.0,1,0,1.0,8,0,texas_oklahoma_10_6_2018,2018-10-06,oklahoma,texas,45.0,48.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11899,2018
Davante,Davis,4,1,5,1.0,1,0,0,0,0.0,0.0,0,0,0,0,0,texas_oklahoma_10_6_2018,2018-10-06,oklahoma,texas,45.0,48.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11899,2018
Anthon,Wheeler,2,2,4,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_oklahoma_10_6_2018,2018-10-06,oklahoma,texas,45.0,48.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11899,2018
Gary,Johnson,1,2,3,0.5,1,0,1,0,0.0,0.0,0,0,0,0,0,texas_oklahoma_10_6_2018,2018-10-06,oklahoma,texas,45.0,48.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11899,2018
Charle,Omenihu,3,0,3,2.0,11,0,0,0,0.0,0.0,0,0,1.0,10,0,texas_oklahoma_10_6_2018,2018-10-06,oklahoma,texas,45.0,48.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11899,2018
Kris,Boyd,2,0,2,1.0,3,0,0,0,0.0,0.0,1,0,0,0,0,texas_oklahoma_10_6_2018,2018-10-06,oklahoma,texas,45.0,48.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11899,2018
Breckyn,Hager,1,1,2,0.5,0,0,1,0,0.0,0.0,0,0,0,0,0,texas_oklahoma_10_6_2018,2018-10-06,oklahoma,texas,45.0,48.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11899,2018
Cameron,Dicker,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_oklahoma_10_6_2018,2018-10-06,oklahoma,texas,45.0,48.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11899,2018
Chris,Brown,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_oklahoma_10_6_2018,2018-10-06,oklahoma,texas,45.0,48.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11899,2018
Josh,Thompson,0,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_oklahoma_10_6_2018,2018-10-06,oklahoma,texas,45.0,48.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11899,2018
D.,Overshown,0,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_oklahoma_10_6_2018,2018-10-06,oklahoma,texas,45.0,48.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11899,2018
Marqez,Bimage,0,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_oklahoma_10_6_2018,2018-10-06,oklahoma,texas,45.0,48.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11899,2018
D'An,Christmas,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_oklahoma_10_6_2018,2018-10-06,oklahoma,texas,45.0,48.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11899,2018
Gerald,Wilbon,0,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_oklahoma_10_6_2018,2018-10-06,oklahoma,texas,45.0,48.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11899,2018
Gary,Johnson,9,2,11,2.5,5,0,0,0,0.0,0.0,0,0,1.0,2,2,baylor_texas_10_13_2018,2018-10-13,texas,baylor,23.0,17.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11900,2018
Anthon,Wheeler,6,1,7,1.0,3,0,0,0,0.0,0.0,0,0,0,0,0,baylor_texas_10_13_2018,2018-10-13,texas,baylor,23.0,17.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11900,2018
P.J.,Locke III,6,0,6,1.0,4,0,0,0,0.0,0.0,1,0,0,0,0,baylor_texas_10_13_2018,2018-10-13,texas,baylor,23.0,17.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11900,2018
B.J.,Foster,4,2,6,1.5,3,0,0,0,0.0,0.0,1,0,0,0,1,baylor_texas_10_13_2018,2018-10-13,texas,baylor,23.0,17.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11900,2018
Kris,Boyd,4,1,5,0,0,0,0,0,0.0,0.0,0,0,0,0,0,baylor_texas_10_13_2018,2018-10-13,texas,baylor,23.0,17.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11900,2018
Brandon,Jones,4,1,5,1.0,4,0,0,0,0.0,0.0,0,0,0,0,0,baylor_texas_10_13_2018,2018-10-13,texas,baylor,23.0,17.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11900,2018
Davante,Davis,4,0,4,1.0,1,0,0,0,0.0,0.0,0,0,0,0,0,baylor_texas_10_13_2018,2018-10-13,texas,baylor,23.0,17.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11900,2018
Charle,Omenihu,2,1,3,2.0,9,0,0,0,0.0,0.0,0,0,2.0,9,4,baylor_texas_10_13_2018,2018-10-13,texas,baylor,23.0,17.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11900,2018
Chris,Nelson,3,0,3,0,0,0,0,0,0.0,0.0,1,0,0,0,1,baylor_texas_10_13_2018,2018-10-13,texas,baylor,23.0,17.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11900,2018
Ta'Quon,Graham,2,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,baylor_texas_10_13_2018,2018-10-13,texas,baylor,23.0,17.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11900,2018
Caden,Sterns,1,0,1,0,0,0,0,0,1.0,0.0,0,0,0,0,0,baylor_texas_10_13_2018,2018-10-13,texas,baylor,23.0,17.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11900,2018
Breckyn,Hager,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,baylor_texas_10_13_2018,2018-10-13,texas,baylor,23.0,17.0,Win,https://texassports.com/boxscore.aspx?path=football&id=11900,2018
Gary,Johnson,6,4,10,2.5,17,0,0,0,0.0,0.0,0,0,1.0,15,2,texas_oklahomastate_10_27_2018,2018-10-27,oklahoma state,texas,38.0,35.0,Loss,https://texassports.com/boxscore.aspx?id=11903&path=football,2018
Breckyn,Hager,7,2,9,2.0,12,0,0,0,0.0,0.0,0,0,0,0,1,texas_oklahomastate_10_27_2018,2018-10-27,oklahoma state,texas,38.0,35.0,Loss,https://texassports.com/boxscore.aspx?id=11903&path=football,2018
Anthon,Wheeler,5,4,9,1.5,8,0,0,0,0.0,0.0,0,0,1.0,7,0,texas_oklahomastate_10_27_2018,2018-10-27,oklahoma state,texas,38.0,35.0,Loss,https://texassports.com/boxscore.aspx?id=11903&path=football,2018
Caden,Sterns,4,3,7,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_oklahomastate_10_27_2018,2018-10-27,oklahoma state,texas,38.0,35.0,Loss,https://texassports.com/boxscore.aspx?id=11903&path=football,2018
P.J.,Locke III,5,1,6,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_oklahomastate_10_27_2018,2018-10-27,oklahoma state,texas,38.0,35.0,Loss,https://texassports.com/boxscore.aspx?id=11903&path=football,2018
B.J.,Foster,3,3,6,1.0,2,0,0,0,0.0,0.0,1,0,0,0,0,texas_oklahomastate_10_27_2018,2018-10-27,oklahoma state,texas,38.0,35.0,Loss,https://texassports.com/boxscore.aspx?id=11903&path=football,2018
Charle,Omenihu,5,1,6,2.5,10,0,0,0,0.0,0.0,0,0,1.0,9,0,texas_oklahomastate_10_27_2018,2018-10-27,oklahoma state,texas,38.0,35.0,Loss,https://texassports.com/boxscore.aspx?id=11903&path=football,2018
Kris,Boyd,2,2,4,0.5,1,0,0,0,0.0,0.0,1,0,0,0,0,texas_oklahomastate_10_27_2018,2018-10-27,oklahoma state,texas,38.0,35.0,Loss,https://texassports.com/boxscore.aspx?id=11903&path=football,2018
Josh,Thompson,3,1,4,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_oklahomastate_10_27_2018,2018-10-27,oklahoma state,texas,38.0,35.0,Loss,https://texassports.com/boxscore.aspx?id=11903&path=football,2018
Chris,Brown,3,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_oklahomastate_10_27_2018,2018-10-27,oklahoma state,texas,38.0,35.0,Loss,https://texassports.com/boxscore.aspx?id=11903&path=football,2018
Brandon,Jones,2,1,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_oklahomastate_10_27_2018,2018-10-27,oklahoma state,texas,38.0,35.0,Loss,https://texassports.com/boxscore.aspx?id=11903&path=football,2018
Chris,Nelson,3,0,3,1.0,1,0,0,0,0.0,0.0,0,0,0,0,1,texas_oklahomastate_10_27_2018,2018-10-27,oklahoma state,texas,38.0,35.0,Loss,https://texassports.com/boxscore.aspx?id=11903&path=football,2018
Anthony,Cook,1,1,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_oklahomastate_10_27_2018,2018-10-27,oklahoma state,texas,38.0,35.0,Loss,https://texassports.com/boxscore.aspx?id=11903&path=football,2018
Kobe,Boyce,0,1,1,0,0,0,0,0,0.0,0.0,1,0,0,0,0,texas_oklahomastate_10_27_2018,2018-10-27,oklahoma state,texas,38.0,35.0,Loss,https://texassports.com/boxscore.aspx?id=11903&path=football,2018
Montrell,Estell,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_oklahomastate_10_27_2018,2018-10-27,oklahoma state,texas,38.0,35.0,Loss,https://texassports.com/boxscore.aspx?id=11903&path=football,2018
Gerald,Wilbon,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_oklahomastate_10_27_2018,2018-10-27,oklahoma state,texas,38.0,35.0,Loss,https://texassports.com/boxscore.aspx?id=11903&path=football,2018
Anthon,Wheeler,6,2,8,0,0,0,0,0,0.0,0.0,0,0,0,0,0,westvirginia_texas_11_3_2018,2018-11-03,texas,west virginia,41.0,42.0,Loss,https://texassports.com/boxscore.aspx?path=football&id=11904,2018
P.J.,Locke III,5,2,7,0,0,1,0,0,0.0,0.0,0,0,0,0,0,westvirginia_texas_11_3_2018,2018-11-03,texas,west virginia,41.0,42.0,Loss,https://texassports.com/boxscore.aspx?path=football&id=11904,2018
Kris,Boyd,6,0,6,0,0,0,0,0,0.0,0.0,3,0,0,0,0,westvirginia_texas_11_3_2018,2018-11-03,texas,west virginia,41.0,42.0,Loss,https://texassports.com/boxscore.aspx?path=football&id=11904,2018
Anthony,Cook,4,2,6,0,0,0,0,0,0.0,0.0,1,0,0,0,0,westvirginia_texas_11_3_2018,2018-11-03,texas,west virginia,41.0,42.0,Loss,https://texassports.com/boxscore.aspx?path=football&id=11904,2018
Caden,Sterns,5,1,6,0,0,0,0,0,0.0,0.0,0,0,0,0,0,westvirginia_texas_11_3_2018,2018-11-03,texas,west virginia,41.0,42.0,Loss,https://texassports.com/boxscore.aspx?path=football&id=11904,2018
Josh,Thompson,2,3,5,0,0,0,0,0,0.0,0.0,0,0,0,0,1,westvirginia_texas_11_3_2018,2018-11-03,texas,west virginia,41.0,42.0,Loss,https://texassports.com/boxscore.aspx?path=football&id=11904,2018
Jeff,McCulloch,3,1,4,0,0,0,0,0,0.0,0.0,0,0,0,0,0,westvirginia_texas_11_3_2018,2018-11-03,texas,west virginia,41.0,42.0,Loss,https://texassports.com/boxscore.aspx?path=football&id=11904,2018
Chris,Nelson,4,0,4,0,0,0,0,0,0.0,0.0,0,0,0,0,0,westvirginia_texas_11_3_2018,2018-11-03,texas,west virginia,41.0,42.0,Loss,https://texassports.com/boxscore.aspx?path=football&id=11904,2018
B.J.,Foster,2,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,westvirginia_texas_11_3_2018,2018-11-03,texas,west virginia,41.0,42.0,Loss,https://texassports.com/boxscore.aspx?path=football&id=11904,2018
Malcolm,Roach,2,0,2,1.0,1,0,0,0,0.0,0.0,0,0,0,0,0,westvirginia_texas_11_3_2018,2018-11-03,texas,west virginia,41.0,42.0,Loss,https://texassports.com/boxscore.aspx?path=football&id=11904,2018
Gary,Johnson,2,0,2,0,0,0,0,0,0.0,0.0,1,0,0,0,0,westvirginia_texas_11_3_2018,2018-11-03,texas,west virginia,41.0,42.0,Loss,https://texassports.com/boxscore.aspx?path=football&id=11904,2018
Charle,Omenihu,2,0,2,1.0,1,0,0,0,0.0,0.0,0,0,0,0,0,westvirginia_texas_11_3_2018,2018-11-03,texas,west virginia,41.0,42.0,Loss,https://texassports.com/boxscore.aspx?path=football&id=11904,2018
Chris,Brown,0,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,westvirginia_texas_11_3_2018,2018-11-03,texas,west virginia,41.0,42.0,Loss,https://texassports.com/boxscore.aspx?path=football&id=11904,2018
Camer,Townsend,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,westvirginia_texas_11_3_2018,2018-11-03,texas,west virginia,41.0,42.0,Loss,https://texassports.com/boxscore.aspx?path=football&id=11904,2018
Breckyn,Hager,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,westvirginia_texas_11_3_2018,2018-11-03,texas,west virginia,41.0,42.0,Loss,https://texassports.com/boxscore.aspx?path=football&id=11904,2018
Joseph,Ossai,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,westvirginia_texas_11_3_2018,2018-11-03,texas,west virginia,41.0,42.0,Loss,https://texassports.com/boxscore.aspx?path=football&id=11904,2018
Ta'Quon,Graham,1,0,1,1.0,3,0,0,0,0.0,0.0,0,0,0,0,0,westvirginia_texas_11_3_2018,2018-11-03,texas,west virginia,41.0,42.0,Loss,https://texassports.com/boxscore.aspx?path=football&id=11904,2018
