First Name,Last Name,Completions,Pass Attempts,Interceptions,Pass Yards,Passing TDs,Longest Pass,Sacks Taken,Rush Attempts,Rush Yards Gained,Rush Yards Lost,Net Rush Yards,Rushing TDs,Longest Rush,Yards Per Rush,Catches,Receiving Yards,Receiving TDs,Longest Reception,GameID,Link,Date,Home Team,Away Team,Home Score,Away Score,Texas Result,Season,Year,PlayerID,NameConcat,First Year,Last Year,Fantasy
Vince,Young,5.0,8.0,0.0,97.0,1.0,60.0,1.0,16.0,93.0,3.0,90.0,1.0,21.0,5.6,0.0,0.0,0.0,0.0,texas_texasa&m_11_28_2003,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/03/112803.htm,2003-11-28,texas a&m,texas,15.0,46.0,Win,2003,2003,007061,VinceYoung,2003,2005,24.88
,Game,5.0,8.0,0.0,97.0,1.0,60.0,1.0,60.0,405.0,12.0,393.0,5.0,50.0,6.6,5.0,97.0,1.0,60.0,texas_texasa&m_11_28_2003,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/03/112803.htm,2003-11-28,texas a&m,texas,15.0,46.0,Win,2003,2003,000000,Game,,,97.38000000000001
Brett,Robin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,14.0,0.0,7.0,3.5,0.0,0.0,0.0,0.0,texas_texasa&m_11_28_2003,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/03/112803.htm,2003-11-28,texas a&m,texas,15.0,46.0,Win,2003,2003,006633,BrettRobin,2000,2003,1.4000000000000001
Albert,Hardy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,texas_texasa&m_11_28_2003,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/03/112803.htm,2003-11-28,texas a&m,texas,15.0,46.0,Win,2003,2003,007059,AlbertHardy,2003,2004,0.4
Will,Matthews,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,texas_texasa&m_11_28_2003,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/03/112803.htm,2003-11-28,texas a&m,texas,15.0,46.0,Win,2003,2003,006824,WillMatthews,2001,2004,0.2
Cedric,Benson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,289.0,6.0,283.0,4.0,50.0,8.1,0.0,0.0,0.0,0.0,texas_texasa&m_11_28_2003,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/03/112803.htm,2003-11-28,texas a&m,texas,15.0,46.0,Win,2003,2003,006747,CedricBenson,2001,2004,52.3
Selvin,Young,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,texas_texasa&m_11_28_2003,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/03/112803.htm,2003-11-28,texas a&m,texas,15.0,46.0,Win,2003,2003,006922,SelvinYoung,2002,2006,-0.2
Roy,Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,12.0,texas_texasa&m_11_28_2003,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/03/112803.htm,2003-11-28,texas a&m,texas,15.0,46.0,Win,2003,2003,006609,RoyWilliams,2000,2003,2.3
David,Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,60.0,texas_texasa&m_11_28_2003,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/03/112803.htm,2003-11-28,texas a&m,texas,15.0,46.0,Win,2003,2003,006962,DavidThomas,2002,2005,12.5
Bo,Scaife,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,13.0,texas_texasa&m_11_28_2003,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/03/112803.htm,2003-11-28,texas a&m,texas,15.0,46.0,Win,2003,2003,006535,BoScaife,1999,2004,1.8
Sloan,Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,11.0,texas_texasa&m_11_28_2003,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/03/112803.htm,2003-11-28,texas a&m,texas,15.0,46.0,Win,2003,2003,006608,SloanThomas,2000,2003,1.6
Chance,Mock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,texas_texasa&m_11_28_2003,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/03/112803.htm,2003-11-28,texas a&m,texas,15.0,46.0,Win,2003,2003,006763,ChanceMock,2001,2004,0.2
Chance,Mock,14.0,34.0,0.0,181.0,1.0,46.0,6.0,6.0,0.0,64.0,-64.0,0.0,0.0,-10.7,0.0,0.0,0.0,0.0,washingtonstate_texas_12_30_2003,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/03/123003.htm,2003-12-30,texas,washington state,20.0,28.0,Loss,2003,2003,006763,ChanceMock,2001,2004,6.84
Vince,Young,6.0,14.0,0.0,15.0,0.0,6.0,1.0,9.0,62.0,12.0,50.0,0.0,20.0,5.6,0.0,0.0,0.0,0.0,washingtonstate_texas_12_30_2003,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/03/123003.htm,2003-12-30,texas,washington state,20.0,28.0,Loss,2003,2003,007061,VinceYoung,2003,2005,5.6
,Game,20.0,48.0,0.0,196.0,1.0,46.0,7.0,40.0,211.0,80.0,131.0,1.0,48.0,3.3,20.0,196.0,1.0,46.0,washingtonstate_texas_12_30_2003,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/03/123003.htm,2003-12-30,texas,washington state,20.0,28.0,Loss,2003,2003,000000,Game,,,68.53999999999999
Selvin,Young,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,48.0,0.0,48.0,48.0,1.0,9.0,0.0,9.0,washingtonstate_texas_12_30_2003,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/03/123003.htm,2003-12-30,texas,washington state,20.0,28.0,Loss,2003,2003,006922,SelvinYoung,2002,2006,6.200000000000001
Cedric,Benson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,87.0,4.0,83.0,1.0,14.0,3.8,1.0,12.0,0.0,12.0,washingtonstate_texas_12_30_2003,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/03/123003.htm,2003-12-30,texas,washington state,20.0,28.0,Loss,2003,2003,006747,CedricBenson,2001,2004,16.0
Tony,Jeffery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,washingtonstate_texas_12_30_2003,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/03/123003.htm,2003-12-30,texas,washington state,20.0,28.0,Loss,2003,2003,006775,TonyJeffery,2001,2004,0.30000000000000004
David,Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,33.0,0.0,8.0,washingtonstate_texas_12_30_2003,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/03/123003.htm,2003-12-30,texas,washington state,20.0,28.0,Loss,2003,2003,006962,DavidThomas,2002,2005,5.800000000000001
B.J.,Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,41.0,0.0,15.0,washingtonstate_texas_12_30_2003,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/03/123003.htm,2003-12-30,texas,washington state,20.0,28.0,Loss,2003,2003,006605,B.J.Johnson,2000,2003,5.6000000000000005
Bo,Scaife,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,washingtonstate_texas_12_30_2003,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/03/123003.htm,2003-12-30,texas,washington state,20.0,28.0,Loss,2003,2003,006535,BoScaife,1999,2004,0.9
Roy,Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,11.0,0.0,11.0,11.0,9.0,97.0,1.0,46.0,washingtonstate_texas_12_30_2003,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/03/123003.htm,2003-12-30,texas,washington state,20.0,28.0,Loss,2003,2003,006609,RoyWilliams,2000,2003,21.3
Antwaun,Hobbs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,1.0,19.0,0.0,6.0,2.7,0.0,0.0,0.0,0.0,northtexas_texas_9_4_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/090404.htm,2004-09-04,texas,north texas,65.0,0.0,Win,2004,2004,007220,AntwaunHobbs,2004,2006,1.9000000000000001
Vince,Young,14.0,21.0,0.0,153.0,1.0,36.0,0.0,8.0,58.0,9.0,49.0,0.0,33.0,6.1,0.0,0.0,0.0,0.0,northtexas_texas_9_4_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/090404.htm,2004-09-04,texas,north texas,65.0,0.0,Win,2004,2004,007061,VinceYoung,2003,2005,17.020000000000003
Matt,Nordgren,1.0,1.0,0.0,7.0,0.0,7.0,0.0,4.0,39.0,1.0,38.0,1.0,32.0,9.5,0.0,0.0,0.0,0.0,northtexas_texas_9_4_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/090404.htm,2004-09-04,texas,north texas,65.0,0.0,Win,2004,2004,007099,MattNordgren,2003,2005,10.08
,Game,15.0,22.0,0.0,160.0,1.0,36.0,0.0,60.0,531.0,18.0,513.0,7.0,74.0,8.6,15.0,160.0,1.0,36.0,northtexas_texas_9_4_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/090404.htm,2004-09-04,texas,north texas,65.0,0.0,Win,2004,2004,000000,Game,,,135.2
Cedric,Benson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,181.0,0.0,181.0,2.0,38.0,12.1,1.0,2.0,0.0,2.0,northtexas_texas_9_4_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/090404.htm,2004-09-04,texas,north texas,65.0,0.0,Win,2004,2004,006747,CedricBenson,2001,2004,30.8
Ramonce,Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,99.0,3.0,96.0,0.0,74.0,24.0,0.0,0.0,0.0,0.0,northtexas_texas_9_4_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/090404.htm,2004-09-04,texas,north texas,65.0,0.0,Win,2004,2004,007225,RamonceTaylor,2004,2005,9.600000000000001
Will,Matthews,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,19.0,1.0,9.0,4.8,2.0,13.0,1.0,11.0,northtexas_texas_9_4_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/090404.htm,2004-09-04,texas,north texas,65.0,0.0,Win,2004,2004,006824,WillMatthews,2001,2004,16.200000000000003
Selvin,Young,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,106.0,4.0,102.0,2.0,48.0,8.5,3.0,32.0,0.0,16.0,northtexas_texas_9_4_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/090404.htm,2004-09-04,texas,north texas,65.0,0.0,Win,2004,2004,006922,SelvinYoung,2002,2006,26.900000000000002
Albert,Hardy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,4.0,0.0,2.0,1.3,0.0,0.0,0.0,0.0,northtexas_texas_9_4_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/090404.htm,2004-09-04,texas,north texas,65.0,0.0,Win,2004,2004,007059,AlbertHardy,2003,2004,0.4
Wesley,Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,northtexas_texas_9_4_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/090404.htm,2004-09-04,texas,north texas,65.0,0.0,Win,2004,2004,007229,WesleyJones,2004,2004,0.4
Limas,Sweed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,10.0,northtexas_texas_9_4_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/090404.htm,2004-09-04,texas,north texas,65.0,0.0,Win,2004,2004,007230,LimasSweed,2004,2007,1.5
Brian,Carter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,16.0,northtexas_texas_9_4_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/090404.htm,2004-09-04,texas,north texas,65.0,0.0,Win,2004,2004,006752,BrianCarter,2001,2005,2.1
Ahmard,Hall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,northtexas_texas_9_4_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/090404.htm,2004-09-04,texas,north texas,65.0,0.0,Win,2004,2004,007232,AhmardHall,2004,2005,6.1
David,Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,0.0,36.0,northtexas_texas_9_4_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/090404.htm,2004-09-04,texas,north texas,65.0,0.0,Win,2004,2004,006962,DavidThomas,2002,2005,5.800000000000001
Tony,Jeffery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,0.0,14.0,northtexas_texas_9_4_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/090404.htm,2004-09-04,texas,north texas,65.0,0.0,Win,2004,2004,006775,TonyJeffery,2001,2004,3.8000000000000003
Bo,Scaife,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,11.0,northtexas_texas_9_4_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/090404.htm,2004-09-04,texas,north texas,65.0,0.0,Win,2004,2004,007347,BoScaife,2004,2004,2.6
Vince,Young,11.0,22.0,0.0,150.0,2.0,49.0,0.0,14.0,58.0,2.0,56.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,texas_arkansas_9_11_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/091104.htm,2004-09-11,arkansas,texas,20.0,22.0,Win,2004,2004,007061,VinceYoung,2003,2005,23.6
Cedric,Benson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,191.0,3.0,188.0,1.0,60.0,6.5,1.0,13.0,1.0,13.0,texas_arkansas_9_11_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/091104.htm,2004-09-11,arkansas,texas,20.0,22.0,Win,2004,2004,006747,CedricBenson,2001,2004,32.6
Will,Matthews,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,15.0,0.0,5.0,5.0,1.0,-1.0,0.0,0.0,texas_arkansas_9_11_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/091104.htm,2004-09-11,arkansas,texas,20.0,22.0,Win,2004,2004,006824,WillMatthews,2001,2004,1.9
,Game,11.0,22.0,0.0,150.0,2.0,49.0,0.0,46.0,264.0,5.0,259.0,1.0,60.0,5.6,11.0,150.0,2.0,49.0,texas_arkansas_9_11_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/091104.htm,2004-09-11,arkansas,texas,20.0,22.0,Win,2004,2004,000000,Game,,,82.4
David,Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,1.0,49.0,texas_arkansas_9_11_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/091104.htm,2004-09-11,arkansas,texas,20.0,22.0,Win,2004,2004,006962,DavidThomas,2002,2005,14.0
Bo,Scaife,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,15.0,texas_arkansas_9_11_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/091104.htm,2004-09-11,arkansas,texas,20.0,22.0,Win,2004,2004,007347,BoScaife,2004,2004,2.0
Eric,Enard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,8.0,texas_arkansas_9_11_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/091104.htm,2004-09-11,arkansas,texas,20.0,22.0,Win,2004,2004,007161,EricEnard,2003,2004,1.3
Limas,Sweed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,texas_arkansas_9_11_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/091104.htm,2004-09-11,arkansas,texas,20.0,22.0,Win,2004,2004,007230,LimasSweed,2004,2007,1.1
Tony,Jeffery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,39.0,0.0,30.0,texas_arkansas_9_11_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/091104.htm,2004-09-11,arkansas,texas,20.0,22.0,Win,2004,2004,006775,TonyJeffery,2001,2004,5.9
,TEAM,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rice_texas_9_25_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/092504.htm,2004-09-25,texas,rice,35.0,13.0,Win,2004,2004,000000,Team,,,0.0
,Game,14.0,24.0,2.0,186.0,3.0,49.0,1.0,44.0,358.0,19.0,339.0,2.0,58.0,7.7,14.0,186.0,3.0,49.0,rice_texas_9_25_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/092504.htm,2004-09-25,texas,rice,35.0,13.0,Win,2004,2004,000000,Game,,,110.94
Cedric,Benson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,191.0,2.0,189.0,1.0,58.0,9.4,0.0,0.0,0.0,0.0,rice_texas_9_25_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/092504.htm,2004-09-25,texas,rice,35.0,13.0,Win,2004,2004,006747,CedricBenson,2001,2004,24.900000000000002
Will,Matthews,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,53.0,3.0,50.0,0.0,17.0,7.1,1.0,1.0,0.0,1.0,rice_texas_9_25_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/092504.htm,2004-09-25,texas,rice,35.0,13.0,Win,2004,2004,006824,WillMatthews,2001,2004,5.6
Drew,Kelson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,34.0,0.0,34.0,0.0,14.0,11.3,0.0,0.0,0.0,0.0,rice_texas_9_25_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/092504.htm,2004-09-25,texas,rice,35.0,13.0,Win,2004,2004,007249,DrewKelson,2004,2004,3.4000000000000004
Ramonce,Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,3.0,0.0,1.0,13.0,0.0,13.0,rice_texas_9_25_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/092504.htm,2004-09-25,texas,rice,35.0,13.0,Win,2004,2004,007225,RamonceTaylor,2004,2005,1.8
Tony,Jeffery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,1.0,3.0,3.0,3.0,36.0,0.0,15.0,rice_texas_9_25_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/092504.htm,2004-09-25,texas,rice,35.0,13.0,Win,2004,2004,006775,TonyJeffery,2001,2004,11.4
David,Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,90.0,2.0,49.0,rice_texas_9_25_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/092504.htm,2004-09-25,texas,rice,35.0,13.0,Win,2004,2004,006962,DavidThomas,2002,2005,23.0
Bo,Scaife,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,1.0,21.0,rice_texas_9_25_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/092504.htm,2004-09-25,texas,rice,35.0,13.0,Win,2004,2004,007347,BoScaife,2004,2004,10.1
Nate,Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,rice_texas_9_25_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/092504.htm,2004-09-25,texas,rice,35.0,13.0,Win,2004,2004,007254,NateJones,2004,2007,0.8
Chance,Mock,3.0,5.0,0.0,25.0,0.0,13.0,1.0,1.0,0.0,8.0,-8.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,rice_texas_9_25_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/092504.htm,2004-09-25,texas,rice,35.0,13.0,Win,2004,2004,006763,ChanceMock,2001,2004,0.19999999999999996
Albert,Hardy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,rice_texas_9_25_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/092504.htm,2004-09-25,texas,rice,35.0,13.0,Win,2004,2004,007059,AlbertHardy,2003,2004,0.7000000000000001
Dustin,Miksch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,10.0,rice_texas_9_25_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/092504.htm,2004-09-25,texas,rice,35.0,13.0,Win,2004,2004,007257,DustinMiksch,2004,2004,2.2
Vince,Young,11.0,18.0,2.0,161.0,3.0,49.0,0.0,8.0,65.0,1.0,64.0,0.0,22.0,8.0,0.0,0.0,0.0,0.0,rice_texas_9_25_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/092504.htm,2004-09-25,texas,rice,35.0,13.0,Win,2004,2004,007061,VinceYoung,2003,2005,26.840000000000003
Ramonce,Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,46.0,1.0,45.0,0.0,37.0,9.0,0.0,0.0,0.0,0.0,baylor_texas_10_2_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/100204.htm,2004-10-02,texas,baylor,44.0,14.0,Win,2004,2004,007225,RamonceTaylor,2004,2005,4.5
Chance,Mock,2.0,6.0,0.0,15.0,0.0,8.0,0.0,2.0,5.0,0.0,5.0,0.0,3.0,2.5,0.0,0.0,0.0,0.0,baylor_texas_10_2_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/100204.htm,2004-10-02,texas,baylor,44.0,14.0,Win,2004,2004,006763,ChanceMock,2001,2004,1.1
Vince,Young,15.0,20.0,0.0,189.0,2.0,31.0,0.0,5.0,58.0,3.0,55.0,0.0,47.0,11.0,0.0,0.0,0.0,0.0,baylor_texas_10_2_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/100204.htm,2004-10-02,texas,baylor,44.0,14.0,Win,2004,2004,007061,VinceYoung,2003,2005,25.060000000000002
,Game,17.0,26.0,0.0,204.0,2.0,31.0,0.0,51.0,309.0,6.0,303.0,4.0,47.0,5.9,17.0,204.0,2.0,31.0,baylor_texas_10_2_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/100204.htm,2004-10-02,texas,baylor,44.0,14.0,Win,2004,2004,000000,Game,,,115.36000000000001
Will,Matthews,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,1.0,10.0,0.0,5.0,2.5,0.0,0.0,0.0,0.0,baylor_texas_10_2_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/100204.htm,2004-10-02,texas,baylor,44.0,14.0,Win,2004,2004,006824,WillMatthews,2001,2004,1.0
Drew,Kelson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baylor_texas_10_2_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/100204.htm,2004-10-02,texas,baylor,44.0,14.0,Win,2004,2004,007249,DrewKelson,2004,2004,0.0
Bo,Scaife,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,34.0,0.0,15.0,baylor_texas_10_2_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/100204.htm,2004-10-02,texas,baylor,44.0,14.0,Win,2004,2004,007347,BoScaife,2004,2004,10.9
Cedric,Benson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,189.0,1.0,188.0,3.0,19.0,5.5,3.0,23.0,0.0,12.0,baylor_texas_10_2_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/100204.htm,2004-10-02,texas,baylor,44.0,14.0,Win,2004,2004,006747,CedricBenson,2001,2004,40.599999999999994
Nate,Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,31.0,baylor_texas_10_2_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/100204.htm,2004-10-02,texas,baylor,44.0,14.0,Win,2004,2004,007254,NateJones,2004,2007,3.6
David,Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,15.0,baylor_texas_10_2_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/100204.htm,2004-10-02,texas,baylor,44.0,14.0,Win,2004,2004,006962,DavidThomas,2002,2005,2.0
Tyrel,Gatewood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,13.0,baylor_texas_10_2_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/100204.htm,2004-10-02,texas,baylor,44.0,14.0,Win,2004,2004,007269,TyrelGatewood,2004,2005,1.8
Eric,Enard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,baylor_texas_10_2_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/100204.htm,2004-10-02,texas,baylor,44.0,14.0,Win,2004,2004,007161,EricEnard,2003,2004,1.2000000000000002
Limas,Sweed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,baylor_texas_10_2_2004,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/04/100204.htm,2004-10-02,texas,baylor,44.0,14.0,Win,2004,2004,007230,LimasSweed,2004,2007,1.2000000000000002
