PlayerID,Completions,Pass Attempts,Interceptions,Pass Yards,Passing TDs,Longest Pass,Sacks Taken,Rush Attempts,Rush Yards Gained,Rush Yards Lost,Net Rush Yards,Rushing TDs,Longest Rush,Yards Per Rush,Catches,Receiving Yards,Receiving TDs,Longest Reception,Home Score,Away Score,Season,Total Yards,Total TDs,Solo,Ast,Tot,TFL,tfl_yds,FF,FR,fr_yd,Int,int_yds,BrUp,Blkd,Sack,sack_yds,QH,fr_yds,Year,Fantasy,Team Fantasy
010645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,370.0,27824,0.0,0.0,17.0,21.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27824,0.0,0.0
010648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,122.0,13913,0.0,0.0,13.0,13.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13913,0.0,0.0
010649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,163.0,11922,0.0,0.0,6.0,8.0,14.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,11922,0.0,0.0
010653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,419.0,37769,0.0,0.0,40.0,60.0,100.0,4.0,5.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,9.0,6.0,0.0,37769,0.0,0.0
010654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804.0,716.0,55663,0.0,0.0,79.0,61.0,140.0,3.0,9.0,1.0,0.0,0.0,3.0,12.0,14.0,0.0,0.0,0.0,2.0,0.0,55663,0.0,0.0
010661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,68.0,8.0,60.0,0.0,35.0,15.3,4.0,23.0,0.0,23.0,263.0,159.0,11923,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11923,10.3,8.0
010662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,198.0,5.0,193.0,3.0,99.0,55.8,12.0,134.0,0.0,72.0,470.0,323.0,27833,327.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27833,56.7,43.3
010674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,16.0,1987,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1987,0.0,0.0
010677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,143.0,9941,0.0,0.0,2.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9941,0.0,0.0
010714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,26.0,1987,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1987,0.0,0.0
010720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,213.0,0.0,116.0,249.0,188.0,15899,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15899,31.3,10.0
010724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,45.0,26.0,1987,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1987,0.6000000000000001,0.6000000000000001
010749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,121.0,7951,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7951,0.0,0.0
010832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.0,722.0,71628,0.0,0.0,97.0,91.0,188.0,11.0,37.0,1.0,3.0,0.0,3.0,53.0,6.0,0.0,3.0,31.0,8.0,0.0,71629,0.0,0.0
010876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,151.0,15902,0.0,0.0,8.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15902,0.0,0.0
010949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,192.0,13915,0.0,0.0,8.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13915,0.0,0.0
010955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,32.0,1987,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1987,0.0,0.0
010969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,245.0,23.0,222.0,3.0,110.0,47.4,2.0,3.0,0.0,4.0,330.0,299.0,27860,225.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27860,41.5,41.2
010972,124.0,268.0,14.0,1519.0,13.0,430.0,29.0,45.0,27.0,221.0,-194.0,2.0,15.0,-51.5,0.0,0.0,0.0,0.0,424.0,387.0,33806,1325.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33806,103.36,103.36
010979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,36.0,3976,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3976,0.0,0.0
010986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,114.0,9940,0.0,0.0,6.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9940,0.0,0.0
010990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914.0,868.0,79577,0.0,0.0,95.0,65.0,160.0,1.0,0.0,3.0,4.0,0.0,10.0,56.0,44.0,0.0,0.0,0.0,1.0,0.0,79578,0.0,0.0
010997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,625.0,59692,0.0,0.0,56.0,28.0,84.0,2.0,1.0,2.0,2.0,30.0,1.0,27.0,13.0,1.0,1.0,9.0,0.0,0.0,59692,0.0,0.0
011002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,1988,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1988,0.0,0.0
011007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,118.0,7952,0.0,0.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,7952,0.0,0.0
011010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,720.0,71634,0.0,0.0,84.0,55.0,139.0,19.0,44.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,13.5,65.0,43.0,0.0,71635,0.0,0.0
011016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,190.0,13916,0.0,0.0,20.0,30.0,50.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,14.0,7.0,0.0,13916,0.0,0.0
011019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,623.0,57703,0.0,0.0,50.0,40.0,90.0,5.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,29.0,9.0,0.0,57703,0.0,0.0
011021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0,875.0,79588,0.0,0.0,107.0,77.0,184.0,17.0,60.0,3.0,6.0,0.0,0.0,0.0,4.0,0.0,23.0,124.0,56.0,0.0,79589,0.0,0.0
011029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,246.0,17901,0.0,0.0,11.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17901,0.0,0.0
011031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,433.0,33812,0.0,0.0,36.0,24.0,60.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,33812,0.0,0.0
011068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,271.0,19891,0.0,0.0,13.0,14.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19891,0.0,0.0
011131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,27.0,1988,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1988,0.0,0.0
011147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,3.0,3.0,6.0,87.0,0.0,82.0,101.0,186.0,11933,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11933,12.000000000000002,3.3
011304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,31.0,117.0,61.0,7958,31.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7958,3.6,0.5
011310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,28.0,1988,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1988,0.0,0.0
011317,568.0,1041.0,49.0,7436.0,37.0,1445.0,130.0,354.0,1081.0,1091.0,-10.0,12.0,557.0,-13.9,1.0,18.0,1.0,18.0,1018.0,990.0,89572,7444.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89573,500.74,492.94
011324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,34.0,0.0,34.0,249.0,191.0,17904,34.0,0.0,14.0,8.0,22.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,17904,4.9,1.5
011325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.0,922.0,83603,0.0,0.0,227.0,179.0,406.0,13.0,38.0,6.0,1.0,13.0,4.0,15.0,14.0,0.0,8.0,51.0,32.0,0.0,83604,0.0,0.0
011331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.0,990.0,89572,0.0,0.0,190.0,110.0,300.0,4.0,7.0,4.0,4.0,0.0,10.0,82.0,28.0,1.0,5.5,31.0,15.0,0.0,89573,0.0,0.0
011335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.0,560.0,45759,0.0,0.0,145.0,87.0,232.0,14.0,47.0,5.0,2.0,0.0,0.0,0.0,4.0,0.0,13.0,82.0,9.0,0.0,45760,0.0,0.0
011338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,242.0,9.0,233.0,1.0,129.0,40.3,0.0,0.0,0.0,0.0,1035.0,983.0,81636,233.0,1.0,209.0,126.0,335.0,7.0,6.0,3.0,1.0,0.0,3.0,36.0,2.0,0.0,5.5,44.0,6.0,0.0,81637,29.300000000000004,29.300000000000004
011340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,2626.0,154.0,2472.0,17.0,847.0,222.8,36.0,250.0,1.0,193.0,981.0,908.0,83599,2722.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83600,398.20000000000005,367.2
011342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940.0,901.0,81615,0.0,0.0,105.0,33.0,138.0,4.0,4.0,2.0,0.0,0.0,7.0,46.0,28.0,0.0,1.0,2.0,3.0,0.0,81616,0.0,0.0
011345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,486.0,43803,0.0,0.0,36.0,30.0,66.0,10.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,7.0,14.0,0.0,43804,0.0,0.0
011346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,96.0,7956,0.0,0.0,8.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,7956,0.0,0.0
011359,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,75.0,1.0,74.0,0.0,30.0,17.2,21.0,262.0,2.0,182.0,458.0,497.0,41798,336.0,2.0,4.0,6.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41799,56.1,17.9
011370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858.0,818.0,69699,0.0,0.0,103.0,76.0,179.0,2.0,6.0,3.0,4.0,0.0,2.0,22.0,18.0,3.0,3.0,37.0,4.0,0.0,69699,0.0,0.0
011374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,91.0,5967,0.0,0.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5967,0.0,0.0
011378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,410.0,39803,0.0,0.0,33.0,19.0,52.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,39804,0.0,0.0
011390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,12.0,12.0,16.0,1989,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1989,2.9000000000000004,1.0
011397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,3978,0.0,0.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3978,0.0,0.0
011404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.0,676.0,63707,0.0,0.0,93.0,61.0,154.0,7.0,28.0,2.0,3.0,0.0,0.0,0.0,6.0,0.0,20.0,103.0,26.0,0.0,63708,0.0,0.0
011435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.0,638.0,61693,0.0,0.0,113.0,73.0,186.0,26.0,119.0,7.0,2.0,0.0,0.0,0.0,4.0,7.0,23.0,140.0,52.0,0.0,61694,0.0,0.0
011499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,143.0,9.0,134.0,0.0,77.0,32.2,0.0,0.0,0.0,0.0,215.0,182.0,15916,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15916,13.400000000000002,13.400000000000002
011508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,367.0,33836,0.0,0.0,25.0,21.0,46.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,32.0,14.0,0.0,33837,0.0,0.0
011537,1.0,1.0,0.0,18.0,1.0,18.0,0.0,3.0,42.0,0.0,42.0,0.0,42.0,42.0,58.0,907.0,5.0,505.0,556.0,432.0,47781,967.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47781,160.62,39.92
011596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,11.0,0.0,9.0,5.5,0.0,0.0,0.0,0.0,7.0,50.0,1989,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1989,1.1,1.1
011599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,50.0,1989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1989,0.1,0.1
011642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,1989,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1989,0.0,0.0
011653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,14.0,0.0,14.0,14.0,24.0,266.0,2.0,155.0,176.0,190.0,21898,280.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21898,52.0,13.4
011655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,2241.0,113.0,2128.0,16.0,718.0,212.6,72.0,686.0,0.0,343.0,962.0,935.0,83642,2814.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83643,413.40000000000003,344.8
011667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,-22.0,0.0,0.0,-22.0,5.0,100.0,1.0,100.0,95.0,158.0,11941,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11942,16.3,0.2999999999999998
011670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,121.0,15925,0.0,0.0,12.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,15925,0.0,0.0
011698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,29.0,1990,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1990,0.0,0.0
011709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,1200.0,57.0,1143.0,11.0,381.0,92.7,5.0,16.0,0.0,19.0,364.0,364.0,35828,1159.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35829,184.4,182.8
011745,20.0,45.0,2.0,299.0,3.0,142.0,5.0,35.0,222.0,48.0,174.0,1.0,167.0,65.9,5.0,29.0,0.0,9.0,277.0,206.0,23889,502.0,4.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23890,54.760000000000005,51.86
011803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,148.0,3.0,105.0,237.0,126.0,15935,148.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15935,39.300000000000004,6.5
011816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,47.0,0.0,19.0,52.0,3.0,1990,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1990,6.2,1.5
011822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,73.0,9953,0.0,0.0,6.0,3.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,9953,0.0,0.0
011837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.0,450.0,41828,0.0,0.0,68.0,44.0,112.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,41828,0.0,0.0
011842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,53.0,5970,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5970,0.0,0.0
011846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,404.0,33866,0.0,0.0,19.0,9.0,28.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,33866,0.0,0.0
011847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,325.0,27888,0.0,0.0,20.0,11.0,31.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,27888,0.0,0.0
011979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,27.0,1990,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1990,0.0,0.0
012036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,0.0,0.0,13.0,6.0,1991,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991,0.09999999999999998,0.5
012037,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,-14.0,0.0,0.0,-14.0,74.0,1094.0,10.0,635.0,913.0,829.0,71747,1080.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71747,205.0,35.6
012038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,3.0,3.0,54.0,796.0,3.0,380.0,415.0,362.0,37837,799.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37837,124.9,27.3
012042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,298.0,27886,0.0,0.0,14.0,10.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27886,0.0,0.0
012054,1.0,3.0,0.0,15.0,0.0,15.0,0.0,281.0,1311.0,81.0,1230.0,9.0,411.0,139.9,32.0,175.0,0.0,158.0,928.0,845.0,71740,1420.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71740,211.1,193.6
