Player,Completions,Pass Attempts,Interceptions,Pass Yards,Passing TDs,Longest Pass,Sacks Taken,Rush Attempts,Rush Yards Gained,Rush Yards Lost,Net Rush Yards,Rushing TDs,Longest Rush,Yards Per Rush,Catches,Receiving Yards,Receiving TDs,Longest Reception,GameID,Link,Date,Home Team,Away Team,Home Score,Away Score,Texas Result,Season
Total,12,20,2,123,0,26,0,43,176,10,166,2,26,3.9,12.0,123.0,0.0,26.0,byu_texas_9_10_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut02.html,2011-09-10,texas,byu,17.0,16.0,Win,2011
"Brown, Malcolm",0,0,0,0,0,0,0,14,71,3,68,0,14,4.9,0.0,0.0,0.0,0.0,byu_texas_9_10_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut02.html,2011-09-10,texas,byu,17.0,16.0,Win,2011
"Monroe, D.J.",0,0,0,0,0,0,0,3,40,0,40,0,26,13.3,1.0,26.0,0.0,26.0,byu_texas_9_10_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut02.html,2011-09-10,texas,byu,17.0,16.0,Win,2011
"Johnson, Cody",0,0,0,0,0,0,0,5,12,0,12,2,5,2.4,0.0,0.0,0.0,0.0,byu_texas_9_10_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut02.html,2011-09-10,texas,byu,17.0,16.0,Win,2011
"Whittaker, Fozzy",0,0,0,0,0,0,0,4,4,0,4,0,2,1.0,2.0,12.0,0.0,9.0,byu_texas_9_10_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut02.html,2011-09-10,texas,byu,17.0,16.0,Win,2011
"Goodwin, Marquise",0,0,0,0,0,0,0,1,3,0,3,0,3,3.0,2.0,10.0,0.0,7.0,byu_texas_9_10_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut02.html,2011-09-10,texas,byu,17.0,16.0,Win,2011
TEAM,0,0,0,0,0,0,0,2,0,3,-3,0,0,-1.5,0.0,0.0,0.0,0.0,byu_texas_9_10_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut02.html,2011-09-10,texas,byu,17.0,16.0,Win,2011
"Grant, D.J.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,0.0,5.0,byu_texas_9_10_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut02.html,2011-09-10,texas,byu,17.0,16.0,Win,2011
"White, Darius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,0.0,5.0,byu_texas_9_10_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut02.html,2011-09-10,texas,byu,17.0,16.0,Win,2011
"Harris, John",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,0.0,3.0,byu_texas_9_10_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut02.html,2011-09-10,texas,byu,17.0,16.0,Win,2011
"McCoy, Case",12,15,0,168,2,45,0,1,2,0,2,0,2,2.0,0.0,0.0,0.0,0.0,texas_ucla_9_17_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut03.html,2011-09-17,ucla,texas,20.0,49.0,Win,2011
"Ash, David",3,3,0,31,0,14,0,2,1,4,-3,0,1,-1.5,0.0,0.0,0.0,0.0,texas_ucla_9_17_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut03.html,2011-09-17,ucla,texas,20.0,49.0,Win,2011
TEAM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,texas_ucla_9_17_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut03.html,2011-09-17,ucla,texas,20.0,49.0,Win,2011
"Shipley, Jaxon",1,1,0,5,1,5,0,1,15,0,15,0,15,15.0,5.0,46.0,0.0,15.0,texas_ucla_9_17_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut03.html,2011-09-17,ucla,texas,20.0,49.0,Win,2011
Total,16,20,0,204,3,45,0,50,289,5,284,4,36,5.7,16.0,204.0,3.0,45.0,texas_ucla_9_17_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut03.html,2011-09-17,ucla,texas,20.0,49.0,Win,2011
"Brown, Malcolm",0,0,0,0,0,0,0,22,110,0,110,1,16,5.0,1.0,-1.0,0.0,0.0,texas_ucla_9_17_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut03.html,2011-09-17,ucla,texas,20.0,49.0,Win,2011
"Whittaker, Fozzy",0,0,0,0,0,0,0,8,64,1,63,2,36,7.9,0.0,0.0,0.0,0.0,texas_ucla_9_17_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut03.html,2011-09-17,ucla,texas,20.0,49.0,Win,2011
"Bergeron, Joe",0,0,0,0,0,0,0,5,36,0,36,0,27,7.2,0.0,0.0,0.0,0.0,texas_ucla_9_17_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut03.html,2011-09-17,ucla,texas,20.0,49.0,Win,2011
"Goodwin, Marquise",0,0,0,0,0,0,0,3,33,0,33,0,20,11.0,1.0,5.0,0.0,5.0,texas_ucla_9_17_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut03.html,2011-09-17,ucla,texas,20.0,49.0,Win,2011
"Johnson, Cody",0,0,0,0,0,0,0,6,22,0,22,1,7,3.7,0.0,0.0,0.0,0.0,texas_ucla_9_17_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut03.html,2011-09-17,ucla,texas,20.0,49.0,Win,2011
"Monroe, D.J.",0,0,0,0,0,0,0,2,6,0,6,0,3,3.0,0.0,0.0,0.0,0.0,texas_ucla_9_17_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut03.html,2011-09-17,ucla,texas,20.0,49.0,Win,2011
"Grant, D.J.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,77.0,3.0,45.0,texas_ucla_9_17_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut03.html,2011-09-17,ucla,texas,20.0,49.0,Win,2011
"Davis, Mike",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,77.0,0.0,45.0,texas_ucla_9_17_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut03.html,2011-09-17,ucla,texas,20.0,49.0,Win,2011
"Ash, David",8,13,0,156,2,48,1,3,0,17,-17,0,0,-5.7,0.0,0.0,0.0,0.0,texas_iowastate_10_1_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut04.html,2011-10-01,iowa state,texas,14.0,37.0,Win,2011
"McCoy, Case",6,11,0,99,0,49,1,3,6,4,2,0,3,0.7,0.0,0.0,0.0,0.0,texas_iowastate_10_1_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut04.html,2011-10-01,iowa state,texas,14.0,37.0,Win,2011
Total,14,24,0,255,2,49,2,40,187,42,145,1,22,3.6,14.0,255.0,2.0,49.0,texas_iowastate_10_1_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut04.html,2011-10-01,iowa state,texas,14.0,37.0,Win,2011
"Brown, Malcolm",0,0,0,0,0,0,0,15,72,9,63,0,22,4.2,0.0,0.0,0.0,0.0,texas_iowastate_10_1_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut04.html,2011-10-01,iowa state,texas,14.0,37.0,Win,2011
"Whittaker, Fozzy",0,0,0,0,0,0,0,7,50,9,41,1,16,5.9,2.0,7.0,0.0,6.0,texas_iowastate_10_1_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut04.html,2011-10-01,iowa state,texas,14.0,37.0,Win,2011
"Monroe, D.J.",0,0,0,0,0,0,0,5,31,0,31,0,9,6.2,0.0,0.0,0.0,0.0,texas_iowastate_10_1_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut04.html,2011-10-01,iowa state,texas,14.0,37.0,Win,2011
"Bergeron, Joe",0,0,0,0,0,0,0,4,28,0,28,0,16,7.0,0.0,0.0,0.0,0.0,texas_iowastate_10_1_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut04.html,2011-10-01,iowa state,texas,14.0,37.0,Win,2011
"Shipley, Jaxon",0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,6.0,141.0,1.0,49.0,texas_iowastate_10_1_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut04.html,2011-10-01,iowa state,texas,14.0,37.0,Win,2011
"Johnson, Cody",0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,texas_iowastate_10_1_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut04.html,2011-10-01,iowa state,texas,14.0,37.0,Win,2011
TEAM,0,0,0,0,0,0,0,1,0,3,-3,0,0,-3.0,0.0,0.0,0.0,0.0,texas_iowastate_10_1_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut04.html,2011-10-01,iowa state,texas,14.0,37.0,Win,2011
"Davis, Mike",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,72.0,1.0,48.0,texas_iowastate_10_1_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut04.html,2011-10-01,iowa state,texas,14.0,37.0,Win,2011
"Grant, D.J.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,19.0,0.0,19.0,texas_iowastate_10_1_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut04.html,2011-10-01,iowa state,texas,14.0,37.0,Win,2011
"Jones, Dominique",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,13.0,0.0,13.0,texas_iowastate_10_1_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut04.html,2011-10-01,iowa state,texas,14.0,37.0,Win,2011
"Matthews, Barrett",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,0.0,3.0,texas_iowastate_10_1_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut04.html,2011-10-01,iowa state,texas,14.0,37.0,Win,2011
"Ash, David",11,20,2,107,1,22,4,9,19,57,-38,0,8,-4.2,0.0,0.0,0.0,0.0,oklahoma_texas_10_8_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut05.html,2011-10-08,texas,oklahoma,17.0,55.0,Loss,2011
"McCoy, Case",9,16,0,116,0,23,3,4,2,21,-19,0,2,-4.8,0.0,0.0,0.0,0.0,oklahoma_texas_10_8_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut05.html,2011-10-08,texas,oklahoma,17.0,55.0,Loss,2011
"Shipley, Jaxon",0,0,0,0,0,0,1,1,0,14,-14,0,0,-14.0,9.0,89.0,1.0,23.0,oklahoma_texas_10_8_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut05.html,2011-10-08,texas,oklahoma,17.0,55.0,Loss,2011
Total,20,36,2,223,1,23,8,45,153,117,36,0,18,0.8,20.0,223.0,1.0,23.0,oklahoma_texas_10_8_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut05.html,2011-10-08,texas,oklahoma,17.0,55.0,Loss,2011
"Brown, Malcolm",0,0,0,0,0,0,0,17,59,5,54,0,13,3.2,1.0,19.0,0.0,19.0,oklahoma_texas_10_8_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut05.html,2011-10-08,texas,oklahoma,17.0,55.0,Loss,2011
"Whittaker, Fozzy",0,0,0,0,0,0,0,6,45,2,43,0,18,7.2,1.0,15.0,0.0,15.0,oklahoma_texas_10_8_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut05.html,2011-10-08,texas,oklahoma,17.0,55.0,Loss,2011
"Monroe, D.J.",0,0,0,0,0,0,0,3,23,0,23,0,12,7.7,1.0,18.0,0.0,18.0,oklahoma_texas_10_8_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut05.html,2011-10-08,texas,oklahoma,17.0,55.0,Loss,2011
"Johnson, Cody",0,0,0,0,0,0,0,1,3,0,3,0,3,3.0,0.0,0.0,0.0,0.0,oklahoma_texas_10_8_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut05.html,2011-10-08,texas,oklahoma,17.0,55.0,Loss,2011
"Bergeron, Joe",0,0,0,0,0,0,0,3,2,5,-3,0,2,-1.0,0.0,0.0,0.0,0.0,oklahoma_texas_10_8_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut05.html,2011-10-08,texas,oklahoma,17.0,55.0,Loss,2011
"Onyegbule, Miles",0,0,0,0,0,0,0,1,0,13,-13,0,0,-13.0,0.0,0.0,0.0,0.0,oklahoma_texas_10_8_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut05.html,2011-10-08,texas,oklahoma,17.0,55.0,Loss,2011
"Davis, Mike",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,70.0,0.0,18.0,oklahoma_texas_10_8_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut05.html,2011-10-08,texas,oklahoma,17.0,55.0,Loss,2011
"Irby, Blaine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,12.0,0.0,7.0,oklahoma_texas_10_8_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut05.html,2011-10-08,texas,oklahoma,17.0,55.0,Loss,2011
"Ash, David",22,40,2,139,0,20,5,15,62,41,21,0,23,1.4,0.0,0.0,0.0,0.0,oklahomastate_texas_10_15_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut06.html,2011-10-15,texas,oklahoma state,26.0,38.0,Loss,2011
Total,22,40,2,139,0,20,5,49,286,55,231,2,27,4.7,22.0,139.0,0.0,20.0,oklahomastate_texas_10_15_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut06.html,2011-10-15,texas,oklahoma state,26.0,38.0,Loss,2011
"Brown, Malcolm",0,0,0,0,0,0,0,19,138,3,135,2,27,7.1,0.0,0.0,0.0,0.0,oklahomastate_texas_10_15_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut06.html,2011-10-15,texas,oklahoma state,26.0,38.0,Loss,2011
"Whittaker, Fozzy",0,0,0,0,0,0,0,9,45,9,36,0,11,4.0,3.0,-4.0,0.0,2.0,oklahomastate_texas_10_15_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut06.html,2011-10-15,texas,oklahoma state,26.0,38.0,Loss,2011
"Monroe, D.J.",0,0,0,0,0,0,0,4,35,2,33,0,21,8.2,1.0,5.0,0.0,5.0,oklahomastate_texas_10_15_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut06.html,2011-10-15,texas,oklahoma state,26.0,38.0,Loss,2011
"Shipley, Jaxon",0,0,0,0,0,0,0,2,6,0,6,0,4,3.0,3.0,22.0,0.0,10.0,oklahomastate_texas_10_15_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut06.html,2011-10-15,texas,oklahoma state,26.0,38.0,Loss,2011
"Davis, Mike",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,80.0,0.0,20.0,oklahomastate_texas_10_15_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut06.html,2011-10-15,texas,oklahoma state,26.0,38.0,Loss,2011
"Goodwin, Marquise",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,23.0,0.0,9.0,oklahomastate_texas_10_15_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut06.html,2011-10-15,texas,oklahoma state,26.0,38.0,Loss,2011
"White, Darius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,7.0,0.0,7.0,oklahomastate_texas_10_15_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut06.html,2011-10-15,texas,oklahoma state,26.0,38.0,Loss,2011
"Matthews, Barrett",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,6.0,0.0,6.0,oklahomastate_texas_10_15_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut06.html,2011-10-15,texas,oklahoma state,26.0,38.0,Loss,2011
"Ash, David",14,18,1,145,0,27,1,8,30,15,15,1,10,1.9,0.0,0.0,0.0,0.0,kansas_texas_10_29_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut07.html,2011-10-29,texas,kansas,43.0,0.0,Win,2011
"McCoy, Case",2,2,0,4,0,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,kansas_texas_10_29_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut07.html,2011-10-29,texas,kansas,43.0,0.0,Win,2011
TEAM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,kansas_texas_10_29_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut07.html,2011-10-29,texas,kansas,43.0,0.0,Win,2011
Total,16,21,1,149,0,27,1,72,457,16,441,5,35,6.1,16.0,149.0,0.0,27.0,kansas_texas_10_29_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut07.html,2011-10-29,texas,kansas,43.0,0.0,Win,2011
"Bergeron, Joe",0,0,0,0,0,0,0,13,136,0,136,2,35,10.5,0.0,0.0,0.0,0.0,kansas_texas_10_29_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut07.html,2011-10-29,texas,kansas,43.0,0.0,Win,2011
"Brown, Malcolm",0,0,0,0,0,0,0,28,120,1,119,2,14,4.2,0.0,0.0,0.0,0.0,kansas_texas_10_29_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut07.html,2011-10-29,texas,kansas,43.0,0.0,Win,2011
"Whittaker, Fozzy",0,0,0,0,0,0,0,9,68,0,68,0,27,7.6,3.0,44.0,0.0,19.0,kansas_texas_10_29_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut07.html,2011-10-29,texas,kansas,43.0,0.0,Win,2011
"Goodwin, Marquise",0,0,0,0,0,0,0,5,52,0,52,0,14,10.4,4.0,36.0,0.0,27.0,kansas_texas_10_29_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut07.html,2011-10-29,texas,kansas,43.0,0.0,Win,2011
"Hills, Jeremy",0,0,0,0,0,0,0,6,31,0,31,0,13,5.2,0.0,0.0,0.0,0.0,kansas_texas_10_29_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut07.html,2011-10-29,texas,kansas,43.0,0.0,Win,2011
"Monroe, D.J.",0,0,0,0,0,0,0,2,13,0,13,0,9,6.5,0.0,0.0,0.0,0.0,kansas_texas_10_29_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut07.html,2011-10-29,texas,kansas,43.0,0.0,Win,2011
"Shipley, Jaxon",0,0,0,0,0,0,0,1,7,0,7,0,7,7.0,5.0,47.0,0.0,15.0,kansas_texas_10_29_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut07.html,2011-10-29,texas,kansas,43.0,0.0,Win,2011
"Davis, Mike",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,0.0,5.0,kansas_texas_10_29_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut07.html,2011-10-29,texas,kansas,43.0,0.0,Win,2011
"Grant, D.J.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,13.0,0.0,13.0,kansas_texas_10_29_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut07.html,2011-10-29,texas,kansas,43.0,0.0,Win,2011
"Hales, DeSean",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,0.0,5.0,kansas_texas_10_29_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut07.html,2011-10-29,texas,kansas,43.0,0.0,Win,2011
"Ash, David",4,7,0,125,0,48,1,4,65,6,59,0,47,14.8,0.0,0.0,0.0,0.0,texastech_texas_11_5_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut08.html,2011-11-05,texas,texas tech,52.0,20.0,Win,2011
"Whittaker, Fozzy",0,1,0,0,0,0,0,10,83,0,83,2,15,8.3,1.0,16.0,0.0,16.0,texastech_texas_11_5_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut08.html,2011-11-05,texas,texas tech,52.0,20.0,Win,2011
"McCoy, Case",1,1,0,31,1,31,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,texastech_texas_11_5_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut08.html,2011-11-05,texas,texas tech,52.0,20.0,Win,2011
Total,5,9,0,156,1,48,1,54,451,12,439,6,51,8.1,5.0,156.0,1.0,48.0,texastech_texas_11_5_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut08.html,2011-11-05,texas,texas tech,52.0,20.0,Win,2011
"Bergeron, Joe",0,0,0,0,0,0,0,29,195,4,191,3,51,6.6,0.0,0.0,0.0,0.0,texastech_texas_11_5_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut08.html,2011-11-05,texas,texas tech,52.0,20.0,Win,2011
"Goodwin, Marquise",0,0,0,0,0,0,0,2,45,0,45,0,31,22.5,1.0,37.0,0.0,37.0,texastech_texas_11_5_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut08.html,2011-11-05,texas,texas tech,52.0,20.0,Win,2011
"Hills, Jeremy",0,0,0,0,0,0,0,5,39,0,39,0,19,7.8,0.0,0.0,0.0,0.0,texastech_texas_11_5_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut08.html,2011-11-05,texas,texas tech,52.0,20.0,Win,2011
"Monroe, D.J.",0,0,0,0,0,0,0,2,18,0,18,1,12,9.0,0.0,0.0,0.0,0.0,texastech_texas_11_5_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut08.html,2011-11-05,texas,texas tech,52.0,20.0,Win,2011
"Hohmann, Heath",0,0,0,0,0,0,0,1,6,0,6,0,6,6.0,0.0,0.0,0.0,0.0,texastech_texas_11_5_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut08.html,2011-11-05,texas,texas tech,52.0,20.0,Win,2011
TEAM,0,0,0,0,0,0,0,1,0,2,-2,0,0,-2.0,0.0,0.0,0.0,0.0,texastech_texas_11_5_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut08.html,2011-11-05,texas,texas tech,52.0,20.0,Win,2011
"Davis, Mike",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,72.0,0.0,48.0,texastech_texas_11_5_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut08.html,2011-11-05,texas,texas tech,52.0,20.0,Win,2011
"White, Darius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,31.0,1.0,31.0,texastech_texas_11_5_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut08.html,2011-11-05,texas,texas tech,52.0,20.0,Win,2011
"Ash, David",13,29,1,158,0,45,2,5,17,24,-7,0,10,-1.4,0.0,0.0,0.0,0.0,texas_missouri_11_12_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut09.html,2011-11-12,missouri,texas,17.0,5.0,Loss,2011
"McCoy, Case",3,7,0,13,0,8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,texas_missouri_11_12_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut09.html,2011-11-12,missouri,texas,17.0,5.0,Loss,2011
Total,16,36,1,171,0,45,2,29,101,25,76,0,11,2.6,16.0,171.0,0.0,45.0,texas_missouri_11_12_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut09.html,2011-11-12,missouri,texas,17.0,5.0,Loss,2011
"Hills, Jeremy",0,0,0,0,0,0,0,11,36,1,35,0,11,3.2,3.0,26.0,0.0,23.0,texas_missouri_11_12_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut09.html,2011-11-12,missouri,texas,17.0,5.0,Loss,2011
"Monroe, D.J.",0,0,0,0,0,0,0,7,30,0,30,0,11,4.3,1.0,2.0,0.0,2.0,texas_missouri_11_12_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut09.html,2011-11-12,missouri,texas,17.0,5.0,Loss,2011
"Whittaker, Fozzy",0,0,0,0,0,0,0,4,15,0,15,0,7,3.8,0.0,0.0,0.0,0.0,texas_missouri_11_12_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut09.html,2011-11-12,missouri,texas,17.0,5.0,Loss,2011
"Johnson, Cody",0,0,0,0,0,0,0,2,3,0,3,0,2,1.5,0.0,0.0,0.0,0.0,texas_missouri_11_12_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut09.html,2011-11-12,missouri,texas,17.0,5.0,Loss,2011
"Davis, Mike",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,31.0,0.0,16.0,texas_missouri_11_12_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut09.html,2011-11-12,missouri,texas,17.0,5.0,Loss,2011
"Goodwin, Marquise",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,57.0,0.0,45.0,texas_missouri_11_12_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut09.html,2011-11-12,missouri,texas,17.0,5.0,Loss,2011
"Irby, Blaine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,18.0,0.0,10.0,texas_missouri_11_12_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut09.html,2011-11-12,missouri,texas,17.0,5.0,Loss,2011
"Onyegbule, Miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,20.0,0.0,20.0,texas_missouri_11_12_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut09.html,2011-11-12,missouri,texas,17.0,5.0,Loss,2011
"Grant, D.J.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,14.0,0.0,14.0,texas_missouri_11_12_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut09.html,2011-11-12,missouri,texas,17.0,5.0,Loss,2011
"Terrell, Darius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,0.0,3.0,texas_missouri_11_12_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut09.html,2011-11-12,missouri,texas,17.0,5.0,Loss,2011
"McCoy, Case",8,16,0,80,1,36,1,4,8,5,3,0,7,0.8,0.0,0.0,0.0,0.0,kansasstate_texas_11_19_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut10.html,2011-11-19,texas,kansas state,13.0,17.0,Loss,2011
"Ash, David",7,16,2,39,0,10,0,4,21,0,21,0,10,5.2,0.0,0.0,0.0,0.0,kansasstate_texas_11_19_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut10.html,2011-11-19,texas,kansas state,13.0,17.0,Loss,2011
Total,15,32,2,119,1,36,1,42,212,21,191,0,55,4.5,15.0,119.0,1.0,36.0,kansasstate_texas_11_19_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut10.html,2011-11-19,texas,kansas state,13.0,17.0,Loss,2011
"Johnson, Cody",0,0,0,0,0,0,0,4,61,0,61,0,55,15.2,0.0,0.0,0.0,0.0,kansasstate_texas_11_19_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut10.html,2011-11-19,texas,kansas state,13.0,17.0,Loss,2011
"Bergeron, Joe",0,0,0,0,0,0,0,9,40,0,40,0,8,4.4,0.0,0.0,0.0,0.0,kansasstate_texas_11_19_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut10.html,2011-11-19,texas,kansas state,13.0,17.0,Loss,2011
"Goodwin, Marquise",0,0,0,0,0,0,0,3,35,0,35,0,27,11.7,3.0,15.0,0.0,6.0,kansasstate_texas_11_19_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut10.html,2011-11-19,texas,kansas state,13.0,17.0,Loss,2011
"Brown, Malcolm",0,0,0,0,0,0,0,11,34,1,33,0,13,3.0,0.0,0.0,0.0,0.0,kansasstate_texas_11_19_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut10.html,2011-11-19,texas,kansas state,13.0,17.0,Loss,2011
